0 0 -0.05754351204 -0
0 1 -0.1452425308  0.4058229892
1 0 -0.1452425308 -0.4058229892
1 1  0.05754351204 -0
2 2  0.1547107105  0
2 3  0.0006761980994 -0.06198319642
3 2  0.0006761980994  0.06198319642
3 3 -0.1547107104  0
