0 0 -0.4199193699  2.51809641e-20
0 1  0.1112546967 -0.01972466279
1 0  0.1112546967  0.01972466279
1 1  0.4199193699 -1.794604329e-19
2 2  0.04390181874  4.39863881e-20
2 3  0.1164590418  0.1108498968
3 2  0.1164590418 -0.1108498968
3 3 -0.04390181877  8.047132996e-20
