0 0 -0.09685125938 -0.0003553383852
0 1 -0.3947155241 -0.1546772212
1 0 -0.3912585405  0.1530537594
1 1  0.09698521505  0.0003249627536
2 2 -0.04365295461 -0.0001574219753
2 3  0.1159936636 -0.1053406469
3 2  0.1169428397  0.107839017
3 3  0.04422592767 -0.0009909566576
