0	0	0.279475	-0.000000
0	1	-0.074045	0.013128
1	0	-0.074045	-0.013128
1	1	-0.279475	0.000000
2	2	-0.046678	-0.000000
2	3	-0.123824	-0.117860
3	2	-0.123824	0.117860
3	3	0.046678	-0.000000
