0.00215669 -4.0917e-14
0.000359407 1.52813e-15
4.98717e-05 -1.07794e-18
4.39054e-05 -8.57494e-17
1.22417e-05 5.75901e-17
1.59605e-05 -6.47675e-17
5.32833e-06 -2.45918e-17
8.23769e-06 7.3219e-18
2.91297e-06 3.05609e-18
5.06063e-06 -9.67062e-18
1.79182e-06 1.41063e-17
3.45669e-06 -1.72629e-17
1.17778e-06 -6.013e-18
2.5398e-06 1.32797e-18
8.01367e-07 2.44304e-18
1.97129e-06 -5.59563e-18
5.49659e-07 8.32807e-18
1.59947e-06 -1.07902e-17
3.68137e-07 -2.8218e-18
1.34868e-06 1.86941e-20
2.27249e-07 2.61641e-18
1.17845e-06 -5.16879e-18
1.09009e-07 7.72675e-18
1.17845e-06 4.3668e-18
2.27249e-07 -1.80223e-18
1.34868e-06 -8.54089e-19
3.68137e-07 3.6882e-18
1.59947e-06 -6.81121e-18
5.49659e-07 1.03455e-17
1.97129e-06 4.56033e-18
8.01367e-07 -1.31624e-18
2.5398e-06 -2.57211e-18
1.17778e-06 7.40884e-18
3.45669e-06 -1.36206e-17
1.79182e-06 2.18927e-17
5.06063e-06 7.45246e-18
2.91297e-06 -3.32076e-19
8.23769e-06 -1.07866e-17
5.32833e-06 2.91881e-17
1.59605e-05 -6.3448e-17
1.22417e-05 -4.87979e-17
4.39054e-05 5.98682e-17
4.98717e-05 -1.29666e-17
0.000359407 -2.01177e-15
0.000359407 1.52813e-15
0.000163811 -1.39464e-17
5.5427e-05 -9.33639e-17
3.1548e-05 -6.07464e-17
1.63278e-05 8.44318e-18
1.21369e-05 6.73082e-18
7.49e-06 -1.73656e-18
6.32476e-06 -7.03404e-19
4.25001e-06 2.14898e-18
3.86966e-06 -3.05598e-18
2.72254e-06 3.65189e-18
2.61312e-06 1.25086e-18
1.88451e-06 -2.72991e-19
1.88695e-06 -4.90515e-19
1.37555e-06 1.10875e-18
1.43089e-06 -1.62945e-18
1.04284e-06 2.0844e-18
1.12684e-06 5.39768e-19
8.12636e-07 -2.16148e-21
9.15109e-07 -4.89399e-19
6.45728e-07 9.56658e-19
7.6301e-07 -1.41413e-18
5.19562e-07 -7.92134e-19
7.6301e-07 3.22292e-19
6.45728e-07 1.51863e-19
9.15109e-07 -6.4794e-19
8.12636e-07 1.18159e-18
1.12684e-06 -1.77641e-18
1.04284e-06 -7.7268e-19
1.43089e-06 2.20913e-19
1.37555e-06 4.23823e-19
1.88695e-06 -1.20101e-18
1.88451e-06 2.16976e-18
2.61312e-06 -3.41575e-18
2.72254e-06 -1.13061e-18
3.86966e-06 4.98969e-20
4.25001e-06 1.53647e-18
6.32476e-06 -3.97523e-18
7.49e-06 7.87486e-18
1.21369e-05 6.98136e-18
1.63278e-05 -1.99686e-18
3.1548e-05 -8.5631e-18
5.5427e-05 -1.17216e-16
0.000163811 -1.34328e-15
4.98717e-05 -1.07653e-18
5.5427e-05 -9.33631e-17
3.73671e-05 -7.99286e-17
2.26443e-05 -2.32597e-17
1.49119e-05 2.9783e-18
1.01682e-05 -8.64379e-20
7.45085e-06 -7.29004e-20
5.56539e-06 1.9761e-19
4.38253e-06 -2.69203e-19
3.46995e-06 3.11089e-19
2.86599e-06 1.01991e-19
2.35896e-06 -2.27693e-20
2.01461e-06 -4.00284e-20
1.70374e-06 8.61213e-20
1.49154e-06 -1.24357e-19
1.28635e-06 1.56882e-19
1.14811e-06 4.01363e-20
1.00459e-06 -3.82852e-22
9.10905e-07 -3.53101e-20
8.05572e-07 6.90225e-20
7.40434e-07 -1.00463e-19
6.59815e-07 -5.56508e-20
6.13976e-07 2.25049e-20
6.59815e-07 1.02072e-20
7.40434e-07 -4.42621e-20
8.05572e-07 7.95387e-20
9.10905e-07 -1.18817e-19
1.00459e-06 -5.09535e-20
1.14811e-06 1.4362e-20
1.28635e-06 2.76659e-20
1.49154e-06 -7.67064e-20
1.70374e-06 1.36238e-19
2.01461e-06 -2.10072e-19
2.35896e-06 -6.80429e-20
2.86599e-06 4.40137e-21
3.46995e-06 8.97653e-20
4.38253e-06 -2.26011e-19
5.56539e-06 4.34175e-19
7.45085e-06 3.60377e-19
1.01682e-05 -9.44103e-20
1.49119e-05 -5.13698e-19
2.26443e-05 -9.88665e-18
3.73671e-05 -9.02581e-17
5.5427e-05 -2.99616e-16
4.39054e-05 -8.57495e-17
3.1548e-05 -6.07468e-17
2.26443e-05 -2.32596e-17
1.65667e-05 4.52385e-18
1.18058e-05 7.84948e-20
8.75532e-06 -7.85651e-20
6.56376e-06 1.6628e-19
5.13058e-06 -2.25601e-19
4.04676e-06 2.5281e-19
3.3063e-06 8.11464e-20
2.71003e-06 -1.61665e-20
2.2893e-06 -2.71926e-20
1.93028e-06 6.52842e-20
1.67239e-06 -9.28375e-20
1.44019e-06 1.14647e-19
1.27264e-06 2.90243e-20
1.11361e-06 4.58428e-25
9.99842e-07 -2.51604e-20
8.85669e-07 4.80122e-20
8.05839e-07 -6.95461e-20
7.20506e-07 -3.7944e-20
6.632e-07 1.54043e-20
5.97081e-07 6.99054e-21
6.632e-07 -2.95764e-20
7.20506e-07 5.22051e-20
8.05839e-07 -7.66051e-20
8.85669e-07 -3.28299e-20
9.99842e-07 9.23282e-21
1.11361e-06 1.68928e-20
1.27264e-06 -4.71602e-20
1.44019e-06 8.24554e-20
1.67239e-06 -1.24751e-19
1.93028e-06 -4.08741e-20
2.2893e-06 -7.35771e-22
2.71003e-06 4.87665e-20
3.3063e-06 -1.20031e-19
4.04676e-06 2.23265e-19
5.13058e-06 1.64809e-19
6.56376e-06 -8.81564e-20
8.75532e-06 -6.50699e-20
1.18058e-05 -1.54282e-19
1.65667e-05 -6.25358e-18
2.26443e-05 -2.52711e-17
3.1548e-05 4.17746e-17
1.22417e-05 5.75916e-17
1.63278e-05 8.4433e-18
1.49119e-05 2.97865e-18
1.18058e-05 7.8703e-20
9.29535e-06 -7.91283e-20
7.21182e-06 1.22673e-19
5.71558e-06 -1.6911e-19
4.55093e-06 1.78605e-19
3.7143e-06 5.54694e-20
3.04991e-06 -1.15767e-20
2.56152e-06 -1.79521e-20
2.15936e-06 4.31481e-20
1.85725e-06 -5.6289e-20
1.5989e-06 7.0277e-20
1.40191e-06 1.73421e-20
1.22713e-06 1.02068e-22
1.09293e-06 -1.45085e-20
9.69365e-07 2.7679e-20
8.74626e-07 -3.97385e-20
7.83933e-07 -2.16594e-20
7.15157e-07 8.1549e-21
6.46364e-07 3.82486e-21
5.95372e-07 -1.61604e-20
6.46364e-07 2.85704e-20
7.15157e-07 -4.11666e-20
7.83933e-07 -1.7488e-20
8.74626e-07 4.62739e-21
9.69365e-07 9.13917e-21
1.09293e-06 -2.45521e-20
1.22713e-06 4.18617e-20
1.40191e-06 -6.30061e-20
1.5989e-06 -1.97948e-20
1.85725e-06 5.58644e-24
2.15936e-06 2.14983e-20
2.56152e-06 -5.77244e-20
3.04991e-06 1.01532e-19
3.7143e-06 7.24282e-20
4.55093e-06 -3.80186e-20
5.71558e-06 -2.03128e-20
7.21182e-06 1.16569e-19
9.29535e-06 -5.2545e-19
1.18058e-05 -3.94235e-19
1.49119e-05 2.50777e-18
1.63278e-05 -1.09258e-18
1.59605e-05 -6.47649e-17
1.21369e-05 6.73146e-18
1.01682e-05 -8.62876e-20
8.75532e-06 -7.90232e-20
7.21182e-06 1.21668e-19
5.94254e-06 -1.56956e-19
4.85142e-06 1.54956e-19
4.0134e-06 4.68561e-20
3.32599e-06 -8.72499e-21
2.80141e-06 -1.49051e-20
2.36826e-06 3.12417e-20
2.03387e-06 -4.24926e-20
1.75163e-06 5.17286e-20
1.53073e-06 1.30409e-20
1.33937e-06 -4.76821e-22
1.18798e-06 -1.02813e-20
1.05323e-06 1.94625e-20
9.46011e-07 -2.76052e-20
8.47839e-07 -1.4964e-20
7.69741e-07 6.25367e-21
6.96024e-07 2.2029e-21
6.37812e-07 -1.08878e-20
5.80929e-07 1.85574e-20
6.37812e-07 -2.65422e-20
6.96024e-07 -1.07778e-20
7.69741e-07 2.52914e-21
8.47839e-07 5.86975e-21
9.46011e-07 -1.46716e-20
1.05323e-06 2.5386e-20
1.18798e-06 -3.78974e-20
1.33937e-06 -1.13392e-20
1.53073e-06 4.4264e-23
1.75163e-06 1.33122e-20
2.03387e-06 -3.17236e-20
2.36826e-06 5.52144e-20
2.80141e-06 3.81903e-20
3.32599e-06 -1.99211e-20
4.0134e-06 -1.04225e-20
4.85142e-06 5.93732e-20
5.94254e-06 -1.52418e-19
7.21182e-06 2.99329e-19
8.75532e-06 3.16481e-19
1.01682e-05 -5.17935e-20
1.21369e-05 -2.47616e-18
5.32833e-06 -2.45936e-17
7.49e-06 -1.73734e-18
7.45085e-06 -7.2691e-20
6.56376e-06 1.66954e-19
5.71558e-06 -1.68781e-19
4.85142e-06 1.55267e-19
4.1243e-06 4.32369e-20
3.48328e-06 -8.52333e-21
2.96867e-06 -1.26676e-20
2.53101e-06 2.68618e-20
2.18264e-06 -3.50692e-20
1.88625e-06 4.13875e-20
1.6491e-06 9.9659e-21
1.44456e-06 2.2036e-22
1.27953e-06 -7.90331e-21
1.13453e-06 1.44771e-20
