0	0	-0.123973	0.000000
0	1	0.028406	-0.084132
0	2	-0.000061	-0.000013
0	3	-0.000003	-0.000074
0	4	0.000015	0.000091
0	5	-0.000130	-0.000011
0	6	-0.000160	0.000464
0	7	0.000038	-0.000193
1	0	0.028406	0.084132
1	1	0.033028	0.000000
1	2	0.000094	-0.000005
1	3	-0.000048	0.000080
1	4	-0.000002	0.000124
1	5	0.000011	-0.000048
1	6	0.000175	-0.000129
1	7	0.000213	-0.000251
2	0	-0.000061	0.000013
2	1	0.000094	0.000005
2	2	0.186736	0.000000
2	3	0.116387	-0.069157
2	4	-0.226967	-0.150089
2	5	-0.211817	-0.042731
2	6	0.364263	-0.165908
2	7	-0.133495	0.140649
3	0	-0.000003	0.000074
3	1	-0.000048	-0.000080
3	2	0.116387	0.069157
3	3	-0.420997	-0.000000
3	4	-0.082229	0.030562
3	5	0.188934	-0.012567
3	6	0.034126	0.138642
3	7	-0.077244	0.336474
4	0	0.000015	-0.000091
4	1	-0.000002	-0.000124
4	2	-0.226967	0.150089
4	3	-0.082229	-0.030562
4	4	0.057770	-0.000000
4	5	-0.132190	0.390736
4	6	0.254266	0.121773
4	7	0.213196	0.015614
5	0	-0.000130	0.000011
5	1	0.000011	0.000048
5	2	-0.211817	0.042731
5	3	0.188934	0.012567
5	4	-0.132190	-0.390736
5	5	0.176491	0.000000
5	6	-0.140406	-0.035888
5	7	0.138225	0.243911
6	0	-0.000160	-0.000464
6	1	0.000175	0.000129
6	2	0.364263	0.165908
6	3	0.034126	-0.138642
6	4	0.254266	-0.121773
6	5	-0.140406	0.035888
6	6	0.155483	0.000000
6	7	-0.221213	-0.103196
7	0	0.000038	0.000193
7	1	0.000213	0.000251
7	2	-0.133495	-0.140649
7	3	-0.077244	-0.336474
7	4	0.213196	-0.015614
7	5	0.138225	-0.243911
7	6	-0.221213	0.103196
7	7	-0.155483	0.000000
8	8	-0.013460	-0.000000
8	9	-0.005771	-0.176602
8	10	-0.003621	-0.000183
8	11	0.008545	0.006056
8	12	0.000220	-0.010144
8	13	-0.004948	-0.008088
8	14	0.000217	0.000207
8	15	-0.000095	-0.000215
9	8	-0.005771	0.176602
9	9	0.013460	-0.000000
9	10	0.002027	0.013674
9	11	0.000659	0.004643
9	12	-0.005452	-0.001628
9	13	0.008377	-0.000276
9	14	-0.000170	-0.000165
9	15	-0.000120	-0.000274
10	8	-0.003621	0.000183
10	9	0.002027	-0.013674
10	10	0.002379	-0.000000
10	11	-0.043299	-0.030515
10	12	-0.022554	0.010611
10	13	0.004370	-0.018668
10	14	0.000558	0.000639
10	15	0.000144	-0.000167
11	8	0.008545	-0.006056
11	9	0.000659	-0.004643
11	10	-0.043299	0.030515
11	11	0.018236	0.000000
11	12	0.012104	0.044108
11	13	0.005190	-0.000876
11	14	-0.000187	0.000427
11	15	0.000164	-0.000363
12	8	0.000220	0.010144
12	9	-0.005452	0.001628
12	10	-0.022554	-0.010611
12	11	0.012104	-0.044108
12	12	0.033813	0.000000
12	13	0.021622	-0.029346
12	14	-0.000395	0.000251
12	15	-0.000277	-0.000297
13	8	-0.004948	0.008088
13	9	0.008377	0.000276
13	10	0.004370	0.018668
13	11	0.005190	0.000876
13	12	0.021622	0.029346
13	13	-0.054428	-0.000000
13	14	0.000032	-0.000194
13	15	0.000149	-0.000895
14	8	0.000217	-0.000207
14	9	-0.000170	0.000165
14	10	0.000558	-0.000639
14	11	-0.000187	-0.000427
14	12	-0.000395	-0.000251
14	13	0.000032	0.000194
14	14	-0.000057	-0.000000
14	15	0.001030	-0.003287
15	8	-0.000095	0.000215
15	9	-0.000120	0.000274
15	10	0.000144	0.000167
15	11	0.000164	0.000363
15	12	-0.000277	0.000297
15	13	0.000149	0.000895
15	14	0.001030	0.003287
15	15	0.000057	0.000000
