725
Cd -20.3097 -11.8748 -1.56862 0
Se -20.3097 -11.8748 6.72279 1
Se -20.3097 -7.18448 -13.1766 1
Cd -20.3097 -7.18448 -8.20175 0
Se -20.3097 -7.18448 0.0896616 1
Cd -20.3097 -7.18448 5.06451 0
Se -20.3097 2.19617 -6.54347 1
Cd -20.3097 2.19617 -1.56862 0
Se -20.3097 2.19617 6.72279 1
Cd -20.3097 2.19617 11.6976 0
Cd -20.3097 6.8865 -8.20175 0
Se -20.3097 6.8865 0.0896616 1
Cd -20.3097 6.8865 5.06451 0
Se -20.3097 6.8865 13.3559 1
Se -16.2478 -14.22 -13.1766 1
Cd -16.2478 -14.22 -8.20175 0
Se -16.2478 -14.22 0.0896616 1
Cd -16.2478 -14.22 5.06451 0
Cd -16.2478 -4.83932 -14.8349 0
Se -16.2478 -4.83932 -6.54347 1
Cd -16.2478 -4.83932 -1.56862 0
Se -16.2478 -4.83932 6.72279 1
Cd -16.2478 -4.83932 11.6976 0
Se -16.2478 -0.14899 -13.1766 1
Cd -16.2478 -0.14899 -8.20175 0
Se -16.2478 -0.14899 0.0896616 1
Cd -16.2478 -0.14899 5.06451 0
Se -16.2478 -0.14899 13.3559 1
Cd -16.2478 -0.14899 18.3308 0
Se -16.2478 9.23167 -6.54347 1
Cd -16.2478 9.23167 -1.56862 0
Se -16.2478 9.23167 6.72279 1
Cd -16.2478 9.23167 11.6976 0
Cd -16.2478 13.922 -8.20175 0
Se -16.2478 13.922 0.0896616 1
Cd -16.2478 13.922 5.06451 0
Se -16.2478 13.922 13.3559 1
Cd -12.1858 -11.8748 -14.8349 0
Se -12.1858 -11.8748 -6.54347 1
Cd -12.1858 -11.8748 -1.56862 0
Se -12.1858 -11.8748 6.72279 1
Cd -12.1858 -11.8748 11.6976 0
Se -12.1858 -7.18448 -13.1766 1
Cd -12.1858 -7.18448 -8.20175 0
Se -12.1858 -7.18448 0.0896616 1
Cd -12.1858 -7.18448 5.06451 0
Se -12.1858 -7.18448 13.3559 1
Cd -12.1858 -7.18448 18.3308 0
Se -12.1858 2.19617 -19.8097 1
Cd -12.1858 2.19617 -14.8349 0
Se -12.1858 2.19617 -6.54347 1
Cd -12.1858 2.19617 -1.56862 0
Se -12.1858 2.19617 6.72279 1
Cd -12.1858 2.19617 11.6976 0
Se -12.1858 2.19617 19.989 1
Se -12.1858 6.8865 -13.1766 1
Cd -12.1858 6.8865 -8.20175 0
Se -12.1858 6.8865 0.0896616 1
Cd -12.1858 6.8865 5.06451 0
Se -12.1858 6.8865 13.3559 1
Cd -12.1858 6.8865 18.3308 0
Se -12.1858 16.2672 -6.54347 1
Cd -12.1858 16.2672 -1.56862 0
Se -12.1858 16.2672 6.72279 1
Cd -12.1858 16.2672 11.6976 0
Se -8.12389 -18.9103 -6.54347 1
Cd -8.12389 -18.9103 -1.56862 0
Se -8.12389 -18.9103 6.72279 1
Cd -8.12389 -18.9103 11.6976 0
Se -8.12389 -14.22 -13.1766 1
Cd -8.12389 -14.22 -8.20175 0
Se -8.12389 -14.22 0.0896616 1
Cd -8.12389 -14.22 5.06451 0
Se -8.12389 -14.22 13.3559 1
Cd -8.12389 -14.22 18.3308 0
Se -8.12389 -4.83932 -19.8097 1
Cd -8.12389 -4.83932 -14.8349 0
Se -8.12389 -4.83932 -6.54347 1
