 8 -0.197496010  0 -0.184256458  0  0
 9 -0.197496032  0 -0.184256458  0  0
 4 -0.191472209  0 -0.184256458  0  0
 6 -0.192554393  0 -0.184256458  0  0
 0 -0.184256458  0 -0.184256458  0  0
 1 -0.184256458  0 -0.184256458  0  0
13 -0.088641362  0 -0.184256458  0  0
 9 -0.197496032  1 -0.184256458  0  0
13 -0.088641362  1 -0.184256458  0  0
 6 -0.192554393  1 -0.184256458  0  0
 8 -0.197496010  1 -0.184256458  0  0
 1 -0.184256458  1 -0.184256458  0  0
 4 -0.191472209  1 -0.184256458  0  0
 0 -0.184256458  1 -0.184256458  0  0
 1 -0.184256458  2 -0.191472209  0  0
 8 -0.197496010  2 -0.191472209  0  0
 9 -0.197496032  2 -0.191472209  0  0
 0 -0.184256458  2 -0.191472209  0  0
13 -0.088641362  2 -0.191472209  0  0
 6 -0.192554393  2 -0.191472209  0  0
 4 -0.191472209  2 -0.191472209  0  0
13 -0.088641362  3 -0.191472209  0  0
 8 -0.197496010  3 -0.191472209  0  0
 0 -0.184256458  3 -0.191472209  0  0
 9 -0.197496032  3 -0.191472209  0  0
 4 -0.191472209  3 -0.191472209  0  0
 1 -0.184256458  3 -0.191472209  0  0
 6 -0.192554393  3 -0.191472209  0  0
 9 -0.197496032  4 -0.191472209  0  0
 0 -0.184256458  4 -0.191472209  0  0
 1 -0.184256458  4 -0.191472209  0  0
 6 -0.192554393  4 -0.191472209  0  0
13 -0.088641362  4 -0.191472209  0  0
 8 -0.197496010  4 -0.191472209  0  0
 4 -0.191472209  4 -0.191472209  0  0
 1 -0.184256458  5 -0.191472209  0  0
 9 -0.197496032  5 -0.191472209  0  0
 4 -0.191472209  5 -0.191472209  0  0
13 -0.088641362  5 -0.191472209  0  0
 8 -0.197496010  5 -0.191472209  0  0
 0 -0.184256458  5 -0.191472209  0  0
 6 -0.192554393  5 -0.191472209  0  0
 9 -0.197496032  6 -0.192554393  0  0
 8 -0.197496010  6 -0.192554393  0  0
 4 -0.191472209  6 -0.192554393  0  0
13 -0.088641362  6 -0.192554393  0  0
 6 -0.192554393  6 -0.192554393  0  0
 0 -0.184256458  6 -0.192554393  0  0
 1 -0.184256458  6 -0.192554393  0  0
 5 -0.191472209  0 -0.184256458  0  0
12 -0.089239751  0 -0.184256458  0  0
 6 -0.192554393  7 -0.192554394  0  0
13 -0.088641362  7 -0.192554394  0  0
 8 -0.197496010  7 -0.192554394  0  0
 4 -0.191472209  7 -0.192554394  0  0
 0 -0.184256458  7 -0.192554394  0  0
 9 -0.197496032  7 -0.192554394  0  0
 1 -0.184256458  7 -0.192554394  0  0
 8 -0.197496010  8 -0.197496010  0  0
 1 -0.184256458  8 -0.197496010  0  0
 6 -0.192554393  8 -0.197496010  0  0
 4 -0.191472209  8 -0.197496010  0  0
13 -0.088641362  8 -0.197496010  0  0
 9 -0.197496032  8 -0.197496010  0  0
 0 -0.184256458  8 -0.197496010  0  0
11 -0.095873251  0 -0.184256458  0  0
 2 -0.191472209  0 -0.184256458  0  0
 9 -0.197496032  9 -0.197496032  0  0
 4 -0.191472209  9 -0.197496032  0  0
 8 -0.197496010  9 -0.197496032  0  0
 1 -0.184256458  9 -0.197496032  0  0
 6 -0.192554393  9 -0.197496032  0  0
13 -0.088641362  9 -0.197496032  0  0
 0 -0.184256458  9 -0.197496032  0  0
 8 -0.197496010 10 -0.095873256  0  0
 1 -0.184256458 10 -0.095873256  0  0
13 -0.088641362 10 -0.095873256  0  0
 6 -0.192554393 10 -0.095873256  0  0
 4 -0.191472209 10 -0.095873256  0  0
 9 -0.197496032 10 -0.095873256  0  0
 0 -0.184256458 10 -0.095873256  0  0
 5 -0.191472209  1 -0.184256458  0  0
12 -0.089239751  1 -0.184256458  0  0
13 -0.088641362 11 -0.095873251  0  0
 4 -0.191472209 11 -0.095873251  0  0
 0 -0.184256458 11 -0.095873251  0  0
 6 -0.192554393 11 -0.095873251  0  0
 8 -0.197496010 11 -0.095873251  0  0
 1 -0.184256458 11 -0.095873251  0  0
 9 -0.197496032 11 -0.095873251  0  0
 2 -0.191472209  1 -0.184256458  0  0
 3 -0.191472209  0 -0.184256458  0  0
 7 -0.192554394  0 -0.184256458  0  0
10 -0.095873256  0 -0.184256458  0  0
11 -0.095873251  1 -0.184256458  0  0
 4 -0.191472209 12 -0.089239751  0  0
13 -0.088641362 12 -0.089239751  0  0
 0 -0.184256458 12 -0.089239751  0  0
 1 -0.184256458 12 -0.089239751  0  0
 9 -0.197496032 12 -0.089239751  0  0
 8 -0.197496010 12 -0.089239751  0  0
 6 -0.192554393 12 -0.089239751  0  0
 8 -0.197496010 13 -0.088641362  0  0
 4 -0.191472209 13 -0.088641362  0  0
13 -0.088641362 13 -0.088641362  0  0
 6 -0.192554393 13 -0.088641362  0  0
 9 -0.197496032 13 -0.088641362  0  0
 1 -0.184256458 13 -0.088641362  0  0
 0 -0.184256458 13 -0.088641362  0  0
12 -0.089239751  2 -0.191472209  0  0
 5 -0.191472209  2 -0.191472209  0  0
10 -0.095873256  1 -0.184256458  0  0
 7 -0.192554394  1 -0.184256458  0  0
 3 -0.191472209  1 -0.184256458  0  0
 2 -0.191472209  2 -0.191472209  0  0
11 -0.095873251  2 -0.191472209  0  0
 2 -0.191472209  3 -0.191472209  0  0
 3 -0.191472209  2 -0.191472209  0  0
11 -0.095873251  3 -0.191472209  0  0
12 -0.089239751  3 -0.191472209  0  0
 5 -0.191472209  3 -0.191472209  0  0
10 -0.095873256  2 -0.191472209  0  0
 7 -0.192554394  2 -0.191472209  0  0
 5 -0.191472209  4 -0.191472209  0  0
 7 -0.192554394  3 -0.191472209  0  0
10 -0.095873256  3 -0.191472209  0  0
 3 -0.191472209  3 -0.191472209  0  0
12 -0.089239751  4 -0.191472209  0  0
11 -0.095873251  4 -0.191472209  0  0
 2 -0.191472209  4 -0.191472209  0  0
 5 -0.191472209  5 -0.191472209  0  0
 3 -0.191472209  4 -0.191472209  0  0
11 -0.095873251  5 -0.191472209  0  0
12 -0.089239751  5 -0.191472209  0  0
 7 -0.192554394  4 -0.191472209  0  0
10 -0.095873256  4 -0.191472209  0  0
 2 -0.191472209  5 -0.191472209  0  0
 3 -0.191472209  5 -0.191472209  0  0
10 -0.095873256  5 -0.191472209  0  0
 5 -0.191472209  6 -0.192554393  0  0
11 -0.095873251  6 -0.192554393  0  0
 7 -0.192554394  5 -0.191472209  0  0
 2 -0.191472209  6 -0.192554393  0  0
12 -0.089239751  6 -0.192554393  0  0
11 -0.095873251  7 -0.192554394  0  0
10 -0.095873256  6 -0.192554393  0  0
 5 -0.191472209  7 -0.192554394  0  0
 3 -0.191472209  6 -0.192554393  0  0
12 -0.089239751  7 -0.192554394  0  0
 2 -0.191472209  7 -0.192554394  0  0
 7 -0.192554394  6 -0.192554393  0  0
 3 -0.191472209  7 -0.192554394  0  0
12 -0.089239751  8 -0.197496010  0  0
 2 -0.191472209  8 -0.197496010  0  0
 7 -0.192554394  7 -0.192554394  0  0
10 -0.095873256  7 -0.192554394  0  0
11 -0.095873251  8 -0.197496010  0  0
 5 -0.191472209  8 -0.197496010  0  0
 3 -0.191472209  8 -0.197496010  0  0
 2 -0.191472209  9 -0.197496032  0  0
 5 -0.191472209  9 -0.197496032  0  0
12 -0.089239751  9 -0.197496032  0  0
 7 -0.192554394  8 -0.197496010  0  0
11 -0.095873251  9 -0.197496032  0  0
10 -0.095873256  8 -0.197496010  0  0
 3 -0.191472209  9 -0.197496032  0  0
 2 -0.191472209 10 -0.095873256  0  0
 5 -0.191472209 10 -0.095873256  0  0
12 -0.089239751 10 -0.095873256  0  0
11 -0.095873251 10 -0.095873256  0  0
10 -0.095873256  9 -0.197496032  0  0
 7 -0.192554394  9 -0.197496032  0  0
 3 -0.191472209 10 -0.095873256  0  0
10 -0.095873256 10 -0.095873256  0  0
 5 -0.191472209 11 -0.095873251  0  0
 7 -0.192554394 10 -0.095873256  0  0
 2 -0.191472209 11 -0.095873251  0  0
11 -0.095873251 11 -0.095873251  0  0
12 -0.089239751 11 -0.095873251  0  0
 3 -0.191472209 11 -0.095873251  0  0
10 -0.095873256 11 -0.095873251  0  0
 5 -0.191472209 12 -0.089239751  0  0
11 -0.095873251 12 -0.089239751  0  0
 2 -0.191472209 12 -0.089239751  0  0
 7 -0.192554394 11 -0.095873251  0  0
12 -0.089239751 12 -0.089239751  0  0
 3 -0.191472209 12 -0.089239751  0  0
11 -0.095873251 13 -0.088641362  0  0
 5 -0.191472209 13 -0.088641362  0  0
 2 -0.191472209 13 -0.088641362  0  0
10 -0.095873256 12 -0.089239751  0  0
 7 -0.192554394 12 -0.089239751  0  0
12 -0.089239751 13 -0.088641362  0  0
 3 -0.191472209 13 -0.088641362  0  0
10 -0.095873256 13 -0.088641362  0  0
 7 -0.192554394 13 -0.088641362  0  0
