0	0	0.120895	0.000000
0	1	0.088760	0.484881
0	2	-0.000082	0.000063
0	3	-0.000056	-0.000013
0	4	-0.000110	-0.000043
0	5	-0.000003	-0.000048
0	6	0.000069	-0.000648
0	7	0.000169	0.000076
1	0	0.088760	-0.484881
1	1	0.181600	-0.000000
1	2	0.000082	-0.000081
1	3	0.000086	-0.000078
1	4	-0.000081	0.000023
1	5	-0.000058	0.000066
1	6	-0.000052	-0.000302
1	7	0.000027	-0.000248
2	0	-0.000082	-0.000063
2	1	0.000082	0.000081
2	2	-0.179368	-0.000000
2	3	-0.016409	-0.054965
2	4	0.399550	0.021254
2	5	-0.083997	0.020651
2	6	0.013611	0.014117
2	7	-0.393577	0.128533
3	0	-0.000056	0.000013
3	1	0.000086	0.000078
3	2	-0.016409	0.054965
3	3	-0.112818	-0.000000
3	4	0.320133	-0.004919
3	5	0.057562	-0.336666
3	6	0.240815	0.104787
3	7	0.258814	-0.084404
4	0	-0.000110	0.000043
4	1	-0.000081	-0.000023
4	2	0.399550	-0.021254
4	3	0.320133	0.004919
4	4	0.187530	-0.000000
4	5	-0.169575	0.108443
4	6	-0.025696	0.218603
4	7	0.045823	0.020160
5	0	-0.000003	0.000048
5	1	-0.000058	-0.000066
5	2	-0.083997	-0.020651
5	3	0.057562	0.336666
5	4	-0.169575	-0.108443
5	5	0.104657	-0.000000
5	6	0.240739	0.324531
5	7	-0.179118	-0.030963
6	0	0.000069	0.000648
6	1	-0.000052	0.000302
6	2	0.013611	-0.014117
6	3	0.240815	-0.104787
6	4	-0.025696	-0.218603
6	5	0.240739	-0.324531
6	6	0.244096	-0.000000
6	7	0.140258	0.067114
7	0	0.000169	-0.000076
7	1	0.000027	0.000248
7	2	-0.393577	-0.128533
7	3	0.258814	0.084404
7	4	0.045823	-0.020160
7	5	-0.179118	0.030963
7	6	0.140258	-0.067114
7	7	-0.244096	0.000000
8	8	0.167725	-0.000000
8	9	-0.056136	-0.010949
8	10	-0.013025	0.000477
8	11	0.003019	-0.005911
8	12	0.003890	0.000824
8	13	0.009076	-0.001896
8	14	0.000061	-0.000089
8	15	-0.000095	0.000353
9	8	-0.056136	0.010949
9	9	-0.167725	-0.000000
9	10	0.008509	-0.003218
9	11	-0.001334	-0.002538
9	12	0.008444	-0.009039
9	13	0.008459	0.000415
9	14	0.000363	0.000032
9	15	0.000109	-0.000026
10	8	-0.013025	-0.000477
10	9	0.008509	0.003218
10	10	-0.005332	-0.000000
10	11	0.032167	-0.014580
10	12	0.010675	0.012232
10	13	0.028053	-0.022401
10	14	-0.000439	-0.000026
10	15	0.000404	-0.000348
11	8	0.003019	0.005911
11	9	-0.001334	0.002538
11	10	0.032167	0.014580
11	11	-0.023407	0.000000
11	12	-0.027246	0.046599
11	13	0.044056	-0.014283
11	14	0.000554	-0.000490
11	15	0.000243	0.000376
12	8	0.003890	-0.000824
12	9	0.008444	0.009039
12	10	0.010675	-0.012232
12	11	-0.027246	-0.046599
12	12	0.014941	0.000000
12	13	-0.006866	0.032629
12	14	0.000013	0.000045
12	15	0.000061	-0.000304
13	8	0.009076	0.001896
13	9	0.008459	-0.000415
13	10	0.028053	0.022401
13	11	0.044056	0.014283
13	12	-0.006866	-0.032629
13	13	0.013799	0.000000
13	14	-0.000674	-0.000045
13	15	-0.000385	0.000689
14	8	0.000061	0.000089
14	9	0.000363	-0.000032
14	10	-0.000439	0.000026
14	11	0.000554	0.000490
14	12	0.000013	-0.000045
14	13	-0.000674	0.000045
14	14	0.002932	-0.000000
14	15	0.001741	0.000495
15	8	-0.000095	-0.000353
15	9	0.000109	0.000026
15	10	0.000404	0.000348
15	11	0.000243	-0.000376
15	12	0.000061	0.000304
15	13	-0.000385	-0.000689
15	14	0.001741	-0.000495
15	15	-0.002931	-0.000000
